image_name,has_target,hit,missed,false_positive,pred_count,best_iou,source_stage,target_color,blur_level,lighting_type,shadow_level,glare_level,exposure_level,bbox_size_bucket
stage2_008451.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage2_008465.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage2_008468.jpg,true,True,False,False,1,0.9315,stage2,blue,none,none,none,none,none,large
stage3_005166.jpg,true,True,False,False,1,0.9719,stage3,blue,light,none,none,none,none,large
stage2_008478.jpg,true,True,False,False,1,0.9608,stage2,red,none,none,none,none,none,medium
stage2_008481.jpg,true,True,False,False,1,0.9801,stage2,red,none,none,none,none,none,large
stage4_006188.jpg,false,False,False,False,0,0.0,stage4,none,none,normal,none,none,normal,none
stage1_002029.jpg,true,True,False,False,1,0.9364,stage1,red,none,none,none,none,none,medium
stage2_008491.jpg,true,True,False,False,1,0.959,stage2,blue,none,none,none,none,none,small
stage2_008493.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage4_006191.jpg,true,True,False,False,1,0.9719,stage4,blue,light,blur_light,none,none,mild_over,large
stage4_006194.jpg,true,True,False,False,1,0.9614,stage4,red,none,glare,none,medium,mild_over,medium
stage3_005180.jpg,true,True,False,False,1,0.9684,stage3,red,light,none,none,none,none,large
stage4_006198.jpg,true,True,False,False,1,0.9718,stage4,red,none,glare,none,medium,mild_over,small
stage4_006205.jpg,true,True,False,False,1,0.934,stage4,blue,none,normal,none,none,normal,medium
stage2_008510.jpg,true,True,False,False,1,0.9743,stage2,red,none,none,none,none,none,small
stage3_005196.jpg,true,True,False,False,1,0.9607,stage3,blue,none,none,none,none,none,small
stage1_002040.jpg,false,False,False,False,0,0.0,stage1,none,none,none,none,none,none,none
stage2_008517.jpg,true,True,False,False,1,0.9737,stage2,red,none,none,none,none,none,very_small
stage1_002041.jpg,true,True,False,False,1,0.9686,stage1,blue,none,none,none,none,none,small
stage2_008524.jpg,true,True,False,False,1,0.9758,stage2,red,none,none,none,none,none,medium
stage1_002053.jpg,true,True,False,False,1,0.9449,stage1,red,none,none,none,none,none,small
stage2_008542.jpg,true,True,False,False,1,0.9687,stage2,blue,none,none,none,none,none,small
stage3_005224.jpg,false,False,False,False,0,0.0,stage3,none,none,none,none,none,none,none
stage1_002056.jpg,true,True,False,False,1,0.9508,stage1,blue,none,none,none,none,none,small
stage3_005231.jpg,true,True,False,False,1,0.9653,stage3,blue,none,none,none,none,none,medium
stage2_008558.jpg,true,True,False,False,1,0.9681,stage2,blue,none,none,none,none,none,small
stage2_008560.jpg,true,True,False,False,1,0.9792,stage2,blue,none,none,none,none,none,medium
stage3_005236.jpg,true,True,False,False,1,0.9492,stage3,red,light,none,none,none,none,small
stage2_008564.jpg,true,True,False,False,1,0.9646,stage2,blue,none,none,none,none,none,large
stage3_005241.jpg,true,True,False,False,1,0.9699,stage3,red,none,none,none,none,none,medium
stage2_008567.jpg,true,True,False,False,1,0.9666,stage2,red,none,none,none,none,none,large
stage4_006267.jpg,true,True,False,False,1,0.9442,stage4,red,none,sunny,none,none,mild_over,small
stage2_008570.jpg,true,True,False,False,1,0.9779,stage2,red,none,none,none,none,none,medium
stage3_005243.jpg,false,False,False,False,0,0.0,stage3,none,none,none,none,none,none,none
stage4_006270.jpg,true,True,False,False,1,0.9741,stage4,blue,none,shadow,light,none,normal,small
stage2_008589.jpg,true,True,False,False,1,0.9666,stage2,red,none,none,none,none,none,medium
stage2_008592.jpg,true,True,False,False,1,0.9694,stage2,red,none,none,none,none,none,large
stage1_002067.jpg,true,True,False,False,1,0.9768,stage1,red,none,none,none,none,none,very_small
stage4_006285.jpg,true,True,False,False,1,0.9617,stage4,blue,none,normal,none,none,normal,large
stage2_008595.jpg,true,True,False,False,1,0.9769,stage2,red,none,none,none,none,none,medium
stage2_008601.jpg,true,True,False,False,1,0.944,stage2,blue,none,none,none,none,none,large
stage4_006287.jpg,true,True,False,False,1,0.9632,stage4,red,none,normal,none,none,normal,large
stage4_006289.jpg,true,True,False,False,1,0.9671,stage4,red,none,shadow,medium,none,normal,large
stage4_006294.jpg,true,True,False,False,1,0.9696,stage4,blue,none,normal,none,none,normal,large
stage3_005268.jpg,true,True,False,False,1,0.9745,stage3,blue,none,none,none,none,none,large
stage2_008625.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage4_006305.jpg,true,True,False,False,1,0.9597,stage4,blue,light,blur_light,none,none,mild_over,large
stage4_006306.jpg,true,True,False,False,1,0.9591,stage4,blue,none,normal,none,none,normal,large
stage2_008645.jpg,true,True,False,False,1,0.9545,stage2,red,none,none,none,none,none,small
stage4_006309.jpg,true,True,False,False,1,0.9644,stage4,blue,none,shadow,medium,none,normal,large
stage3_005275.jpg,true,True,False,False,1,0.9511,stage3,blue,light,none,none,none,none,small
stage2_008654.jpg,true,True,False,False,1,0.978,stage2,red,none,none,none,none,none,medium
stage1_002090.jpg,true,True,False,False,1,0.9751,stage1,blue,none,none,none,none,none,large
stage1_002091.jpg,true,True,False,False,1,0.9765,stage1,red,none,none,none,none,none,small
stage1_002094.jpg,true,True,False,False,1,0.9795,stage1,red,none,none,none,none,none,medium
stage2_008667.jpg,true,True,False,False,1,0.9574,stage2,blue,none,none,none,none,none,large
stage2_008669.jpg,true,True,False,False,1,0.9736,stage2,red,none,none,none,none,none,medium
stage4_006323.jpg,true,True,False,False,1,0.9653,stage4,blue,none,shadow,medium,none,normal,medium
stage3_005292.jpg,true,True,False,False,1,0.9694,stage3,blue,none,none,none,none,none,large
stage2_008679.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage4_006336.jpg,true,True,False,False,1,0.9812,stage4,red,none,normal,none,none,normal,large
stage4_006339.jpg,false,False,False,False,0,0.0,stage4,none,none,normal,none,none,normal,none
stage2_008694.jpg,true,True,False,False,1,0.9673,stage2,blue,none,none,none,none,none,large
stage2_008696.jpg,true,True,False,False,1,0.9691,stage2,red,none,none,none,none,none,medium
stage3_005304.jpg,true,True,False,False,1,0.9797,stage3,red,none,none,none,none,none,medium
stage3_005305.jpg,true,True,False,False,1,0.9544,stage3,red,none,none,none,none,none,very_small
stage3_005307.jpg,true,True,False,False,1,0.9672,stage3,red,light,none,none,none,none,large
stage1_002110.jpg,true,True,False,False,1,0.9781,stage1,red,none,none,none,none,none,large
stage4_006349.jpg,true,True,False,False,1,0.9596,stage4,red,none,sunny,none,none,mild_over,medium
stage4_006351.jpg,true,True,False,False,1,0.9675,stage4,red,none,normal,none,none,normal,very_small
stage4_006354.jpg,true,True,False,False,1,0.9484,stage4,blue,light,blur_light,none,none,mild_over,large
stage2_008709.jpg,true,True,False,False,1,0.9628,stage2,blue,none,none,none,none,none,medium
stage2_008721.jpg,true,True,False,False,1,0.9689,stage2,blue,none,none,none,none,none,large
stage3_005327.jpg,true,True,False,False,1,0.9651,stage3,red,none,none,none,none,none,small
stage1_002124.jpg,true,True,False,False,1,0.97,stage1,red,none,none,none,none,none,medium
stage2_008730.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage3_005331.jpg,true,True,False,False,1,0.957,stage3,red,light,none,none,none,none,small
stage1_002126.jpg,true,True,False,False,1,0.9465,stage1,blue,none,none,none,none,none,medium
stage2_008732.jpg,true,True,False,False,1,0.9692,stage2,blue,none,none,none,none,none,large
stage3_005339.jpg,true,True,False,False,1,0.9738,stage3,blue,light,none,none,none,none,large
stage4_006384.jpg,true,True,False,False,1,0.9651,stage4,red,none,shadow,medium,none,normal,large
stage1_002130.jpg,true,True,False,False,1,0.9762,stage1,blue,none,none,none,none,none,large
stage2_008758.jpg,true,True,False,False,1,0.9772,stage2,red,none,none,none,none,none,small
stage2_008759.jpg,true,True,False,False,1,0.9701,stage2,red,none,none,none,none,none,medium
stage2_008761.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage2_008765.jpg,true,True,False,False,1,0.9668,stage2,red,none,none,none,none,none,medium
stage4_006393.jpg,true,True,False,False,1,0.9582,stage4,blue,none,glare,none,medium,mild_over,large
stage4_006397.jpg,true,True,False,False,1,0.9392,stage4,red,light,blur_light,none,none,mild_over,medium
stage1_002137.jpg,false,False,False,False,0,0.0,stage1,none,none,none,none,none,none,none
stage3_005349.jpg,true,True,False,False,1,0.9578,stage3,red,none,none,none,none,none,small
stage1_002142.jpg,true,True,False,False,1,0.9815,stage1,blue,none,none,none,none,none,medium
stage2_008789.jpg,true,True,False,False,1,0.9727,stage2,blue,none,none,none,none,none,large
stage2_008790.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage1_002143.jpg,true,True,False,False,1,0.9639,stage1,red,none,none,none,none,none,small
stage1_002144.jpg,true,True,False,False,1,0.9693,stage1,blue,none,none,none,none,none,large
stage2_008793.jpg,true,True,False,False,1,0.9725,stage2,red,none,none,none,none,none,medium
stage2_008794.jpg,true,True,False,False,1,0.9661,stage2,blue,none,none,none,none,none,medium
stage4_006413.jpg,true,True,False,False,1,0.9731,stage4,red,none,glare,none,medium,mild_over,medium
stage4_006416.jpg,true,True,False,False,1,0.9651,stage4,red,none,shadow,light,none,normal,very_small
stage2_008821.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage4_006422.jpg,true,True,False,False,1,0.9704,stage4,red,none,normal,none,none,normal,medium
stage4_006423.jpg,true,True,False,False,1,0.9717,stage4,red,none,sunny,none,none,mild_over,medium
stage2_008822.jpg,true,True,False,False,1,0.9636,stage2,blue,none,none,none,none,none,medium
stage4_006433.jpg,true,True,False,False,1,0.9624,stage4,red,none,normal,none,none,normal,small
stage2_008830.jpg,true,True,False,False,1,0.9738,stage2,red,none,none,none,none,none,small
stage4_006444.jpg,true,True,False,False,1,0.9729,stage4,red,none,sunny,none,none,mild_over,very_small
stage3_005404.jpg,true,True,False,False,1,0.9741,stage3,blue,none,none,none,none,none,large
stage2_008881.jpg,true,True,False,False,1,0.9653,stage2,blue,none,none,none,none,none,large
stage4_006467.jpg,true,True,False,False,1,0.9691,stage4,blue,none,shadow,light,none,normal,medium
stage2_008888.jpg,true,True,False,False,1,0.9601,stage2,red,none,none,none,none,none,medium
stage2_008893.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage4_006477.jpg,true,True,False,False,1,0.9346,stage4,blue,none,sunny,none,none,mild_over,small
stage4_006478.jpg,true,True,False,False,1,0.9646,stage4,red,light,blur_light,none,none,mild_over,large
stage4_006480.jpg,true,True,False,False,1,0.9697,stage4,red,none,normal,none,none,normal,small
stage3_005419.jpg,false,False,False,False,0,0.0,stage3,none,none,none,none,none,none,none
stage4_006487.jpg,true,True,False,False,1,0.975,stage4,red,none,sunny,none,none,mild_over,large
stage2_008903.jpg,true,True,False,False,1,0.9576,stage2,red,none,none,none,none,none,small
stage3_005433.jpg,true,True,False,False,1,0.9687,stage3,blue,medium,none,none,none,none,large
stage4_006494.jpg,true,True,False,False,1,0.9678,stage4,blue,none,sunny,none,none,mild_over,large
stage2_008917.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage2_008919.jpg,true,True,False,False,1,0.9685,stage2,red,none,none,none,none,none,medium
stage3_005442.jpg,true,True,False,False,1,0.9421,stage3,blue,none,none,none,none,none,medium
stage4_006501.jpg,true,True,False,False,1,0.9598,stage4,red,none,shadow,medium,none,normal,large
stage1_002171.jpg,true,True,False,False,1,0.9301,stage1,red,none,none,none,none,none,very_small
stage2_008924.jpg,true,True,False,False,1,0.9641,stage2,red,none,none,none,none,none,small
stage4_006503.jpg,true,True,False,False,1,0.9768,stage4,blue,none,shadow,medium,none,normal,medium
stage2_008929.jpg,true,True,False,False,1,0.9706,stage2,blue,none,none,none,none,none,large
stage2_008930.jpg,true,True,False,False,1,0.9556,stage2,blue,none,none,none,none,none,large
stage2_008939.jpg,true,True,False,False,1,0.9708,stage2,blue,none,none,none,none,none,large
stage1_002177.jpg,true,True,False,False,1,0.9639,stage1,red,none,none,none,none,none,medium
stage3_005461.jpg,true,True,False,False,1,0.9667,stage3,blue,none,none,none,none,none,medium
stage4_006524.jpg,true,True,False,False,1,0.9693,stage4,red,none,shadow,medium,none,normal,small
stage3_005464.jpg,true,True,False,False,1,0.9708,stage3,blue,light,none,none,none,none,large
stage2_008962.jpg,true,True,False,False,1,0.9715,stage2,red,none,none,none,none,none,medium
stage4_006535.jpg,true,True,False,False,1,0.9673,stage4,blue,none,normal,none,none,normal,large
stage1_002184.jpg,true,True,False,False,1,0.9497,stage1,red,none,none,none,none,none,small
stage2_009000.jpg,true,True,False,False,1,0.9745,stage2,red,none,none,none,none,none,medium
stage4_006553.jpg,true,True,False,False,1,0.965,stage4,blue,none,shadow,medium,none,normal,large
stage4_006560.jpg,false,False,False,False,0,0.0,stage4,none,none,shadow,medium,none,normal,none
stage3_005501.jpg,true,True,False,False,1,0.9719,stage3,red,light,none,none,none,none,medium
stage4_006564.jpg,true,True,False,False,1,0.9589,stage4,red,none,sunny,none,none,mild_over,very_small
stage2_009023.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage4_006567.jpg,true,True,False,False,1,0.9718,stage4,red,none,normal,none,none,normal,very_small
stage2_009025.jpg,true,True,False,False,1,0.963,stage2,blue,none,none,none,none,none,large
stage2_009027.jpg,true,True,False,False,1,0.9568,stage2,red,none,none,none,none,none,large
stage3_005511.jpg,true,True,False,False,1,0.9749,stage3,blue,light,none,none,none,none,large
stage4_006570.jpg,true,True,False,False,1,0.9677,stage4,red,none,normal,none,none,normal,large
stage2_009032.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage4_006572.jpg,true,True,False,False,1,0.9569,stage4,blue,none,glare,none,medium,mild_over,large
stage2_009038.jpg,true,True,False,False,1,0.9769,stage2,blue,none,none,none,none,none,medium
stage3_005516.jpg,true,True,False,False,1,0.9733,stage3,red,light,none,none,none,none,small
stage2_009044.jpg,true,True,False,False,1,0.9522,stage2,red,none,none,none,none,none,small
stage2_009046.jpg,true,True,False,False,1,0.9689,stage2,blue,none,none,none,none,none,medium
stage2_009047.jpg,true,True,False,False,1,0.9606,stage2,red,none,none,none,none,none,large
stage4_006584.jpg,false,False,False,False,0,0.0,stage4,none,none,normal,none,none,normal,none
stage4_006599.jpg,true,True,False,False,1,0.9702,stage4,red,light,blur_light,none,none,mild_over,large
stage2_009071.jpg,true,True,False,False,1,0.9692,stage2,blue,none,none,none,none,none,large
stage4_006601.jpg,true,True,False,False,1,0.9612,stage4,red,none,sunny,none,none,mild_over,medium
stage2_009077.jpg,true,True,False,False,1,0.9645,stage2,red,none,none,none,none,none,medium
stage2_009080.jpg,true,True,False,False,1,0.9585,stage2,blue,none,none,none,none,none,large
stage3_005541.jpg,true,True,False,False,1,0.9703,stage3,blue,medium,none,none,none,none,medium
stage1_002209.jpg,true,True,False,False,1,0.9754,stage1,blue,none,none,none,none,none,medium
stage4_006611.jpg,true,True,False,False,1,0.9644,stage4,blue,none,normal,none,none,normal,medium
stage1_002214.jpg,true,True,False,False,1,0.9632,stage1,red,none,none,none,none,none,very_small
stage4_006615.jpg,true,True,False,False,1,0.9653,stage4,red,none,glare,none,medium,mild_over,large
stage2_009090.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage2_009092.jpg,true,True,False,False,1,0.9298,stage2,blue,none,none,none,none,none,medium
stage3_005562.jpg,true,True,False,False,1,0.9817,stage3,blue,light,none,none,none,none,large
stage4_006631.jpg,true,True,False,False,1,0.9541,stage4,red,light,blur_light,none,none,mild_over,medium
stage2_009103.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage4_006632.jpg,true,True,False,False,1,0.9693,stage4,blue,none,normal,none,none,normal,large
stage2_009106.jpg,true,True,False,False,1,0.9773,stage2,red,none,none,none,none,none,medium
stage1_002223.jpg,false,False,False,False,0,0.0,stage1,none,none,none,none,none,none,none
stage2_009118.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage4_006647.jpg,true,True,False,False,1,0.9661,stage4,red,none,normal,none,none,normal,large
stage3_005584.jpg,true,True,False,False,1,0.9716,stage3,red,none,none,none,none,none,large
stage1_002230.jpg,true,True,False,False,1,0.9589,stage1,blue,none,none,none,none,none,medium
stage3_005588.jpg,true,True,False,False,1,0.9658,stage3,blue,light,none,none,none,none,large
stage3_005590.jpg,true,True,False,False,1,0.9696,stage3,red,none,none,none,none,none,large
stage3_005592.jpg,false,False,False,False,0,0.0,stage3,none,none,none,none,none,none,none
stage2_009136.jpg,true,True,False,False,1,0.9604,stage2,blue,none,none,none,none,none,large
stage2_009150.jpg,true,True,False,False,1,0.9682,stage2,red,none,none,none,none,none,medium
stage2_009153.jpg,true,True,False,False,1,0.9644,stage2,blue,none,none,none,none,none,medium
stage3_005605.jpg,true,True,False,False,1,0.9721,stage3,blue,none,none,none,none,none,medium
stage4_006674.jpg,true,True,False,False,1,0.9703,stage4,blue,none,shadow,medium,none,normal,large
stage3_005608.jpg,true,True,False,False,1,0.9585,stage3,red,none,none,none,none,none,very_small
stage1_002238.jpg,false,False,False,False,0,0.0,stage1,none,none,none,none,none,none,none
stage2_009158.jpg,true,True,False,False,1,0.9789,stage2,red,none,none,none,none,none,large
stage3_005616.jpg,true,True,False,False,1,0.9313,stage3,red,medium,none,none,none,none,small
stage4_006683.jpg,true,True,False,False,1,0.9402,stage4,red,none,sunny,none,none,mild_over,very_small
stage2_009178.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage3_005627.jpg,true,True,False,False,1,0.9367,stage3,red,none,none,none,none,none,small
stage1_002255.jpg,true,True,False,False,1,0.9798,stage1,blue,none,none,none,none,none,large
stage4_006705.jpg,true,True,False,False,1,0.9753,stage4,blue,none,normal,none,none,normal,large
stage3_005643.jpg,true,True,False,False,1,0.9455,stage3,red,light,none,none,none,none,small
stage4_006714.jpg,true,True,False,False,1,0.9731,stage4,red,none,sunny,none,none,mild_over,medium
stage2_009226.jpg,true,True,False,False,1,0.9555,stage2,red,none,none,none,none,none,small
stage4_006719.jpg,true,True,False,False,1,0.9692,stage4,red,none,shadow,medium,none,normal,medium
stage2_009232.jpg,true,True,False,False,1,0.9554,stage2,blue,none,none,none,none,none,large
stage2_009233.jpg,true,True,False,False,1,0.9752,stage2,blue,none,none,none,none,none,large
stage3_005654.jpg,true,True,False,False,1,0.9667,stage3,blue,none,none,none,none,none,large
stage2_009238.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage3_005659.jpg,true,True,False,False,1,0.9735,stage3,blue,medium,none,none,none,none,medium
stage4_006747.jpg,true,True,False,False,1,0.9647,stage4,red,none,normal,none,none,normal,large
stage2_009270.jpg,true,True,False,False,1,0.9595,stage2,blue,none,none,none,none,none,large
stage4_006752.jpg,true,True,False,False,1,0.9629,stage4,blue,none,shadow,light,none,normal,small
stage2_009272.jpg,true,True,False,False,1,0.9625,stage2,blue,none,none,none,none,none,small
stage1_002279.jpg,true,True,False,False,1,0.9721,stage1,red,none,none,none,none,none,small
stage3_005682.jpg,true,True,False,False,1,0.9759,stage3,red,none,none,none,none,none,small
stage3_005684.jpg,true,True,False,False,1,0.9716,stage3,blue,none,none,none,none,none,medium
stage2_009286.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage3_005689.jpg,true,True,False,False,1,0.9612,stage3,blue,light,none,none,none,none,medium
stage4_006769.jpg,true,True,False,False,1,0.969,stage4,blue,none,sunny,none,none,mild_over,medium
stage2_009296.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage3_005695.jpg,true,True,False,False,1,0.9638,stage3,blue,none,none,none,none,none,large
stage1_002283.jpg,true,True,False,False,1,0.9724,stage1,red,none,none,none,none,none,small
stage4_006785.jpg,true,True,False,False,1,0.9724,stage4,blue,none,normal,none,none,normal,large
stage3_005718.jpg,true,True,False,False,1,0.9649,stage3,red,none,none,none,none,none,large
stage2_009323.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage1_002288.jpg,true,True,False,False,1,0.9853,stage1,blue,none,none,none,none,none,small
stage2_009324.jpg,true,True,False,False,1,0.961,stage2,blue,none,none,none,none,none,medium
stage2_009329.jpg,true,True,False,False,1,0.9669,stage2,red,none,none,none,none,none,small
stage4_006807.jpg,true,True,False,False,1,0.9747,stage4,red,none,shadow,medium,none,normal,small
stage2_009334.jpg,true,True,False,False,1,0.9735,stage2,red,none,none,none,none,none,very_small
stage2_009346.jpg,true,True,False,False,1,0.9674,stage2,red,none,none,none,none,none,small
stage2_009349.jpg,true,True,False,False,1,0.9641,stage2,blue,none,none,none,none,none,large
stage2_009353.jpg,true,True,False,False,1,0.9714,stage2,blue,none,none,none,none,none,large
stage3_005737.jpg,true,True,False,False,1,0.978,stage3,red,light,none,none,none,none,small
stage2_009359.jpg,true,True,False,False,1,0.9713,stage2,blue,none,none,none,none,none,medium
stage4_006836.jpg,true,True,False,False,1,0.9759,stage4,red,none,normal,none,none,normal,medium
stage2_009371.jpg,true,True,False,False,1,0.9692,stage2,blue,none,none,none,none,none,medium
stage4_006842.jpg,true,True,False,False,1,0.9658,stage4,red,none,normal,none,none,normal,large
stage4_006845.jpg,true,True,False,False,1,0.9689,stage4,red,none,sunny,none,none,mild_over,medium
stage4_006848.jpg,true,True,False,False,1,0.9642,stage4,blue,light,blur_light,none,none,mild_over,large
stage4_006851.jpg,true,True,False,False,1,0.9619,stage4,red,none,shadow,light,none,normal,small
stage2_009389.jpg,true,True,False,False,1,0.9664,stage2,red,none,none,none,none,none,medium
stage1_002305.jpg,true,True,False,False,1,0.979,stage1,blue,none,none,none,none,none,small
stage4_006866.jpg,true,True,False,False,1,0.9729,stage4,red,none,normal,none,none,normal,medium
stage2_009416.jpg,true,True,False,False,1,0.9731,stage2,blue,none,none,none,none,none,large
stage4_006868.jpg,true,True,False,False,1,0.9649,stage4,blue,none,sunny,none,none,mild_over,medium
stage4_006870.jpg,true,True,False,False,1,0.9525,stage4,red,none,sunny,none,none,mild_over,very_small
stage3_005773.jpg,true,True,False,False,1,0.9647,stage3,blue,medium,none,none,none,none,large
stage2_009425.jpg,true,True,False,False,1,0.9481,stage2,red,none,none,none,none,none,large
stage2_009433.jpg,true,True,False,False,1,0.9628,stage2,red,none,none,none,none,none,very_small
stage2_009435.jpg,true,True,False,False,1,0.9695,stage2,red,none,none,none,none,none,large
stage4_006892.jpg,true,True,False,False,1,0.9529,stage4,red,none,shadow,medium,none,normal,small
stage3_005783.jpg,true,True,False,False,1,0.9692,stage3,red,medium,none,none,none,none,medium
stage4_006893.jpg,true,True,False,False,1,0.9639,stage4,red,none,sunny,none,none,mild_over,large
stage1_002317.jpg,true,True,False,False,1,0.9756,stage1,blue,none,none,none,none,none,large
stage2_009454.jpg,true,True,False,False,1,0.9595,stage2,red,none,none,none,none,none,medium
stage2_009458.jpg,true,True,False,False,1,0.9536,stage2,red,none,none,none,none,none,small
stage3_005790.jpg,true,True,False,False,1,0.9607,stage3,blue,medium,none,none,none,none,large
stage3_005793.jpg,true,True,False,False,1,0.9685,stage3,red,light,none,none,none,none,large
stage2_009462.jpg,true,True,False,False,1,0.9657,stage2,blue,none,none,none,none,none,large
stage3_005795.jpg,false,False,False,False,0,0.0,stage3,none,none,none,none,none,none,none
stage1_002319.jpg,true,True,False,False,1,0.9729,stage1,blue,none,none,none,none,none,large
stage2_009463.jpg,true,True,False,False,1,0.9735,stage2,blue,none,none,none,none,none,large
stage3_005802.jpg,false,False,False,False,0,0.0,stage3,none,light,none,none,none,none,none
stage2_009470.jpg,true,True,False,False,1,0.9675,stage2,red,none,none,none,none,none,medium
stage2_009474.jpg,true,True,False,False,1,0.9743,stage2,blue,none,none,none,none,none,large
stage2_009477.jpg,true,True,False,False,1,0.9617,stage2,blue,none,none,none,none,none,large
stage4_006914.jpg,true,True,False,False,1,0.9694,stage4,blue,none,normal,none,none,normal,large
stage4_006921.jpg,true,True,False,False,1,0.9601,stage4,blue,none,normal,none,none,normal,small
stage2_009485.jpg,true,True,False,False,1,0.9689,stage2,red,none,none,none,none,none,medium
stage4_006925.jpg,true,True,False,False,1,0.9581,stage4,blue,none,normal,none,none,normal,large
stage3_005816.jpg,true,True,False,False,1,0.9652,stage3,red,light,none,none,none,none,large
stage2_009493.jpg,true,True,False,False,1,0.9727,stage2,red,none,none,none,none,none,medium
stage2_009496.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage4_006940.jpg,true,True,False,False,1,0.9567,stage4,red,light,blur_light,none,none,mild_over,medium
stage4_006942.jpg,true,True,False,False,1,0.9642,stage4,red,none,normal,none,none,normal,small
stage4_006944.jpg,true,True,False,False,1,0.9654,stage4,red,none,normal,none,none,normal,medium
stage2_009510.jpg,true,True,False,False,1,0.9607,stage2,blue,none,none,none,none,none,large
stage2_009513.jpg,true,True,False,False,1,0.955,stage2,blue,none,none,none,none,none,very_small
stage3_005831.jpg,true,True,False,False,1,0.9653,stage3,blue,light,none,none,none,none,medium
stage4_006949.jpg,true,True,False,False,1,0.9132,stage4,red,none,sunny,none,none,mild_over,very_small
stage4_006951.jpg,true,True,False,False,1,0.9757,stage4,red,none,glare,none,medium,mild_over,large
stage2_009527.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage1_002336.jpg,true,True,False,False,1,0.9783,stage1,red,none,none,none,none,none,medium
stage4_006963.jpg,true,True,False,False,1,0.9819,stage4,red,none,normal,none,none,normal,large
stage3_005843.jpg,true,True,False,False,1,0.9656,stage3,blue,light,none,none,none,none,large
stage4_006973.jpg,false,False,False,False,0,0.0,stage4,none,none,normal,none,none,normal,none
stage1_002339.jpg,true,True,False,False,1,0.9815,stage1,red,none,none,none,none,none,small
stage4_006977.jpg,true,True,False,False,1,0.9707,stage4,blue,none,shadow,light,none,normal,medium
stage3_005851.jpg,false,False,False,False,0,0.0,stage3,none,light,none,none,none,none,none
stage3_005852.jpg,true,True,False,False,1,0.9649,stage3,blue,none,none,none,none,none,medium
stage3_005853.jpg,true,True,False,False,1,0.9609,stage3,blue,medium,none,none,none,none,large
stage4_006980.jpg,false,False,False,False,0,0.0,stage4,none,none,normal,none,none,normal,none
stage3_005857.jpg,true,True,False,False,1,0.9764,stage3,blue,none,none,none,none,none,small
stage2_009565.jpg,true,True,False,False,1,0.968,stage2,red,none,none,none,none,none,medium
stage2_009570.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage2_009572.jpg,true,True,False,False,1,0.9592,stage2,red,none,none,none,none,none,very_small
stage3_005869.jpg,true,True,False,False,1,0.9722,stage3,red,none,none,none,none,none,small
stage4_007007.jpg,true,True,False,False,1,0.9792,stage4,red,none,shadow,medium,none,normal,small
stage2_009595.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage4_007019.jpg,false,False,False,True,1,0.0,stage4,none,none,normal,none,none,normal,none
stage3_005889.jpg,true,True,False,False,1,0.9716,stage3,blue,medium,none,none,none,none,large
stage4_007025.jpg,false,False,False,False,0,0.0,stage4,none,none,shadow,medium,none,normal,none
stage2_009621.jpg,true,True,False,False,1,0.9707,stage2,red,none,none,none,none,none,medium
stage3_005898.jpg,true,True,False,False,1,0.9643,stage3,red,none,none,none,none,none,medium
stage4_007031.jpg,true,True,False,False,1,0.9674,stage4,blue,light,blur_light,medium,none,normal,large
stage3_005909.jpg,true,True,False,False,1,0.9699,stage3,blue,none,none,none,none,none,large
stage1_002357.jpg,true,True,False,False,1,0.9817,stage1,red,none,none,none,none,none,large
stage3_005926.jpg,true,True,False,False,1,0.9631,stage3,red,light,none,none,none,none,small
